保留历史风貌; 融入新元素,,,,,修缮后功能提升; 历史保存完好,有设计感; 协调新旧融合,有氛围感; 有故事,有历史感; 有文化底蕴; 有回忆
迷人; 美不胜收; 绝佳,,江风,油香,位置明确（位于中山码头旁）,功能完善（美食与景观结合）,绝佳的地理位置; 最迷人的夕阳景致; 美不胜收,浪漫; 放松; 有氛围感,中山码头地标性餐饮体验
刚好看到大桥亮灯; 能看到晚霞,,骑车十几分钟,,路线清晰; 时间安排合理,轮渡班次规律; 时间完全来得及,大桥亮灯好看,浪漫; 放松,熟悉
触目所及皆是欢喜,听着浪声,吹着风,,路线清晰（江边路）,适合散步和观景,视觉美感强; 光线效果惊艳,浪漫; 放松; 宁静,情感意义（爱情）
古朴; 有年代感; 文化氛围浓,渡轮汽笛声,江风吹拂感,,路线清晰（中山码头→浦口火车站→滨江公园→浦口码头）,部分商业未完善；适合散步游览；交通便利,建筑保存完好；文化设计需加强；场景具有历史厚重感,宁静；怀旧；文艺；有故事感,《背影》文学记忆；民国历史联想；铁路文化传承
,,,,,,,,
好漂亮,,,,,免费,好漂亮,,
层次感十足; 很漂亮; 平平无奇,,骑行舒适; 江风拂面,,路线清晰,部分路段可骑行; 免费开放; 有野餐空间,层次感强; 漂亮; 雄伟壮观,休闲娱乐; 宁静优美,历史景点串联; 文化象征; 观音文化
壮观; 坚固; 宏伟,,,,结构清晰; 功能分区明确,满足铁路和公路双重交通需求; 抗压能力强（可通行坦克）,宏伟壮丽; 有历史感; 设计优良,庄严; 有纪念意义,民族自强象征; 工业发展里程碑; 国家重大成就
,,,,,,,,
一望无际的长江; 看到江豚,,,,路线清晰；发船时间明确,价格便宜(2元)；需扫码支付；分层设计合理但使用受限,普通; 实用性强,实用性强；观光性一般,历史感（火车站、电厂旧址）
被遮挡; 需要修剪,,,,标识不清; 方向感受影响,维护差; 不方便识别,有点旧; 脏乱,普通,有历史感; 有故事
,,,,,,,,
可可爱爱; 城市切换为自然状态; 广袤江水的美妙,远离喧嚣,下班后即刻逃离工作压力,桃桃西柚饮品味道不错,地点明确（南京江滨公寓对面）,价格实惠（12元饮料）; 方便到达（下班后即可前往）,有氛围感; 出片; 有设计感; 城市与自然和谐共存,放松; 浪漫; 宁静; 放松愉悦,长江微笑驿站寓意美好; 江豚保护意义
,,,,,,,,地标性建筑，具有历史意义
,,,,,,,,
,,,,,,,,
浪漫; 民国复古风; 阳光柔和,,,,路线清晰（从中山码头到浦口码头）,票价低廉；班次规律；分层设计满足不同需求,浪漫; 有设计感; 民国风出片,浪漫; 自由; 文艺,历史感; 民国风情; 记忆点强
视野开阔; 光线柔和,嘈杂,拥挤,,路线清晰; 方向感强,方便; 交通便利,出片; 有设计感; 协调,有氛围感; 有活力,熟悉
满满的氛围感; 更出片,,,,方向感强（建议下午去）,拍照友好场所,有设计感; 出片,有氛围感,怀旧; 有故事
浪漫; 夜景美,,,,路线清晰（地铁+公交换乘说明明确）,免费; 周边有停车场; 公交可达性好; 亮灯时间安排合理,浪漫; 美; 有设计感,浪漫; 宁静; 有氛围感,地标意义; 长江文化象征
漂亮; 波光粼粼; 远远看去还是可以的,,,,路线清晰（从云锦路站到中山码头再到浦口码头）,轮渡服务价格合理且方便使用; 支付宝扫码便捷,民国建筑风格有历史感; 江面景色漂亮,有民国年代气息,南京最早的火车站; 民国建筑风格
依然坚硬; 穿越时空,,,,路线清晰（历史时间线清晰）,有主题书店和火车餐厅可供驻足停留,历史厚重感; 有设计感; 精致; 有文化气息,怀旧; 放松; 宁静,有历史感; 有故事; 怀旧; 有文化底蕴; 有象征意义
可爱; 开阔; 春意盎然,,风大,,路线清晰; 有明确指示,方便停车; 有多个观测点; 有配套交通接驳服务,0元春日绝佳安排; 出片; 有野趣,放松; 有趣; 宁静,亲近自然; 科普教育
开阔; 出片; 绝美,,风大; 路面平坦,,路线清晰; 导向明确,票价便宜; 班次规律; 设施齐全; 安全,好看; 有设计感; 精致; 有历史感,浪漫; 放松; 怀旧; 有氛围感,有历史感; 文艺; 怀旧; 有故事
,,,,,,,休闲,
古色古香; 现代与传统交融; 视野开阔,,步行量大; 疲劳,,路线清晰但交通不便,部分设施不开放; 交通接驳不足; 预约制度影响游览,有历史感; 设计精美; 有些陈旧,文化氛围浓厚; 部分景点冷清,历史厚重感; 文化传承价值; 爱国教育意义
非常漂亮,,,,,,漂亮; 出片; 有设计感; 协调; 精致,废墟氛围; 有故事; 有历史感,苏式建筑风格; 抗日战争记忆; 工人运动历史; 清洁能源转型背景; 上大压小政策影响
非常美; 民国时期风情; 光线强,,,南京小吃香味,路线清晰（中山码头→浦口火车站→扬子生态公园）,免费; 方便停车; 设施齐全; 适合遛娃,好看; 出片; 有设计感; 精致; 有历史感,有氛围感; 有活力; 放松; 浪漫,有历史感; 怀旧; 有文化底蕴
视野更好,,十分钟不到的行程显得格外的舒适,,路线清晰（从中山码头到浦口码头）,渡轮服务价格透明（2元和10元）; 可使用电子支付; 电瓶车和自行车可一同上船,民国建筑风格好看; 江景优美,重回20年前的怀旧感; 有文化氛围感; 休闲放松,与《背影》文学记忆关联; 有历史感
,,,,路线清晰（对开航线）,方便; 班次频繁; 价格低廉,,,
,,,,,,有历史感,厚重的历史氛围,有历史感; 有文化底蕴
灯火通明; 漂亮; 被惊艳到,,,牛排香味; 咖啡香; 水果清香,路线清晰; 容易导航,设施齐全; 功能完善; 方便到达,好看; 出片; 有设计感; 精致; 美观,浪漫; 放松; 浪漫氛围感; 有活力; 历史厚重感,怀旧; 有故事; 有文化底蕴
巨美; 超有氛围感; 闪光灯太硬,,,浓浓桃香; 甘醇; 香甜,路线清晰; 地名明确（搜亲水圆环观景桥或长江大桥南堡公园都行）,设有公交接驳; 亮灯时间明确,绝美照片; 有设计感,浪漫; 有氛围感; buff叠满（形容体验丰富）,追星相关纪念品收藏价值
绿意盎然; 推窗即见景; 转角遇见美,,,,出入门便捷; 转角可达,提供休憩健身场所; 改善城市绿化,优美; 美观; 绿意盎然,宜居; 宜人; 生活便利,口袋公园理念; 城市更新; 社区改善
看上去没什么可逛; 觉得一般; 感觉随时会被拆掉; 生活气息挺浓,,,味道不错,各出口位置描述清晰,地铁站方便出行; 小区出新过; 餐饮选择多样,比较新的小区; 破旧社区,生活气息浓; 工程车辆多,历史变迁感（老小区vs新楼盘）
天空颜色丰富; 视野开阔,,桥板桥栏杆颤动; 太累; 步行距离远,,有点绕; 方向感差; 路线不清晰,非机动车道窄; 设施不完善; 不方便拍照; 自备食物,有历史感; 工业风格; 有设计感,活力; 历史厚重,中国第一座自行设计建造; 历史价值; 文化象征
,,哆嗦; 手冷; 四面通风; 16度气温,,,楼梯道可躲风,,,
很好看,,,,路线清晰（中山码头到浦口码头）,轮渡服务功能完善,胶片感照片出片; 富士NC滤镜协调; 历史建筑有美感,充满历史感; 文化氛围浓厚,历史意义厚重; 多位重要人物相关; 影视取景地; 《背影》文学联想
,,,,路线清晰（家附近）,停车位有限但有周边停车场；商业设施未完全开放,适合拍照打卡,人多; 有期待感但尚未完善,历史火车站; 新开放街区
适合拍摄夕阳; 拉低曝光效果好,,,,路线清晰（从浦口码头到中山码头）,渡轮基本功能完善但顶层需额外收费,有历史感; 适合拍照,文艺; 有故事性,与朱自清《背影》相关联; 有文化底蕴
很美; 济州岛同款氛围感,,,,路线清晰（21路直达中山码头）,刷公交码乘坐便捷,出片/有设计感; 美观; 有氛围感,治愈; 放松; 浪漫,异域风情联想（济州岛）
,,,,,书店提供收费盖章服务,文艺; 有设计感; 精致,浪漫; 有氛围感; 有故事,有历史感; 有文化底蕴; 有故事; 怀旧; 文艺; 与影视文学作品相关
,,,,,,,,
光线比较暗,,,,路线清晰（地铁+起步价打车可达）,交通便利；适合拍照,有设计感; 出片; 有历史感,独特; 有故事,怀旧; 有历史感; 有故事
绝佳,,,,,,绝佳,浪漫; 有氛围感,
变得更美了; 历史的厚重感; 一级出片,,江风吹拂舒服,食物香味（隐含）,路线清晰（沿江步行+渡轮连接）,配套设施完善（餐饮、交通、拍照点）,出片; 有设计感; 协调,历史感强; 宁静; 放松,有历史感; 有故事; 怀旧
桥头堡没有灯光; 建筑外观普通,司机主动揽客的声音,,,路线清晰但误导性强,大桥公园关闭; 观光电梯损坏; 导向系统不足,桥头堡白天好看，夜晚无灯光效果差,荒凉; 混乱（揽客司机多）,桥头堡有历史地标意义
适合拍照,,环境舒适; 散步适宜,,路线清晰,免费开放; 设施部分受限(车厢上锁),好看; 出片,宁静; 放松; 浪漫,有历史感; 有故事
,,,,,,,,
,,,,,,,,
江景开阔; 落日晚霞漂亮,,江风吹拂舒服,,路线清晰（从中山码头到下关火车主题公园）,停车场收费合理；疫情期间入口限制,复古风格好看; 拍照出片,宁静; 放松; 小众特色,历史感; 深度游; 文化体验
,,,,,,,,情深深雨蒙蒙（历史/影视联想）
,,,,,,,,有历史感; 有故事; 有文化底蕴
美好; 震撼,,舒适,,,,好看; 出片; 美丽,浪漫; 怀旧; 宁静,有回忆; 有故事
,,,,,,,,有历史感; 有故事
景观开阔; 设计现代; 细节精致,,,,动线合理,电梯入户; 双玄关设计; 得房率高,细节满分; 奢阔观景; 设计现代,归家独家体验; 尊贵感,传承民国建筑风格; 稀缺低密度真洋房
,,,,,,,,
视野开阔; 有设计感; 出片,,,老火锅香味,路线清晰; 登顶路径明确; 指示牌明确,设施齐全; 电梯服务; 停车便利; 商业配套不足,有设计感; 精致; 新颖; 有点旧; 有历史感,有氛围感; 放松; 文艺; 适合家庭,历史与现代融合; 有文化底蕴; 有故事性
充满年代感; 复古氛围; 浪漫场景,,,,路线清晰; 导向明确,设施齐全; 功能分区明确; 方便拍照,有设计感; 精致; 有年代感,有氛围感; 放松; 怀旧,怀旧; 有故事; 有历史感
绝美; 出片; 感觉像海边; 震撼,,,咖啡香味,路线清晰；轮渡运行时间明确,2元轮渡票价；功能完善但部分景点室内不开放,出片；工业风建筑；灯光效果；历史感,宁静；浪漫；有历史感；景美人少,《背影》文学联想；历史交通变迁；电影取景地
,,,,,,,,
充满工业之美; 结结实实打了卡; 完完整整拍个遍,,,,路线清晰（仅一条路前往）,成功打卡体验良好; 部分墙面被遮挡影响观赏,充满工业之美; 历史与科幻的二重奏,宁静; 少人问津; 独享空间,《三体》诞生地; 科幻文化象征; 历史与未来的结合
,,,,路线清晰; 容易识别位置（临近三汊河跨河步行桥）,设施简单但实用,设计有想法; 效果好,,
江边的景色很美; 江面显得更加的宽阔,音乐《下雨天》,,,熟悉感（第二次来）,适合拍照；适合怀旧主题创作,美/漂亮; 有氛围感,浪漫; 怀旧; 放松,记忆联想; 爱情象征意义
鎏金晚霞; 电影感大片; 炫酷灯光秀; 市井烟火气,江涛声,风; 步行约2公里,,路线清晰; 地铁/轮渡可达性高,全程步行舒适; 适合亲子活动; 轮渡票价低; 展览馆价格合理,好看; 出片; 有设计感; 精致; 有历史感; 有文化底蕴,浪漫; 放松; 怀旧; 有氛围感; 有活力; 宁静; 独特,文学记忆（《背影》）; 影视文化; 历史感; 有故事; 文化传承
,,,,,,,,
出片效果好,,,,路线清晰; 半小时一班,票价低; 班次规律; 拍照位置明确,适合拍照; 有设计感,浪漫; 文艺,
,,,,,,,,有历史感; 有文化底蕴
开阔江景,,,,,,自然原生态之美,野生惊喜感,生态保护意识
,,,,,历史功能性强（长江南北通道咽喉）,有历史价值; 被评为十大工程之一,历史感厚重,承载民国时期交通史; 亚洲第一条铁路轮渡; 国家工程成就
好看（他人照片）; 废弃的有点严重（实际）,,不敢放心走,,路线清晰（外部易达）,设施老旧不实用; 不安全; 建议仅外部参观,好看（他人照片）; 太老旧（实际）,废弃感; 不安全感,历史感（废弃设施）
太好拍了,,,,,适合拍照,有设计感; 精致; 视觉协调,浪漫; 放松,历史感; 怀旧
挺怀旧的,,,,路线清晰（沿江边步行约900米）,路径连通性良好,有历史感; 怀旧,宁静/放松; 有回忆,承载城市记忆; 有故事
很美; 更美; 出片,乐队演唱,,,路线清晰（从元通站步行至公园）,免费进入; 需步行进入桥上区域; 可骑车走桥下道路,很美; 更美; 出片,浪漫; 富人区氛围,
色彩撞色; 视野开阔; 银杏正在观赏期,,步行登山无难度; 省时省力,,路线清晰; 有多条登顶路线可选; 标识明确,商业配套不足但期待改进; 电梯方便老年人; 时间安排合理; 停车便利,有设计感; 出片; 工业风独特; 中式美学氛围拉满,艺术氛围; 宠物友好; 户外舒适; 有活力,老厂房改造; 历史与现代融合
宽阔; 漂亮; 沐浴阳光,,走走逛逛,,路线清晰（沿长江向东徒步）,沿途有便利店和咖啡店方便休憩；花销小,民国建筑风格协调美观,宁静; 放松; 有文化氛围,《背影》文学联想; 历史变迁; 民国风情
,,,,,,,,
挺有意思,,,梅花糕; 糖芋苗; 糖葫芦; 炸土豆,路线清晰（从停车场到火车站再到江边）,停车场免费；小吃摊丰富；交通便利,有历史感; 有文化氛围,热闹; 有文化氛围,朱自清《背影》文学联想; 情深深雨蒙蒙影视记忆; 南京到蚌埠铁路意义
美哭了,,,,,,浪漫; 美哭,浪漫,
偏旧时光的风格; 衰败没落感,,,,中轴线对称布局,免费开放,有设计感; 有点旧,怀旧; 独特,旧时光; 历史感
好看多了; 特别热闹; 不认识了,人流嘈杂声,走路4.2公里（疲惫感暗示）,烧饼香味; 辣油香气; 蒜末; 香菜; 辣椒,路线清晰（中山码头→浦口火车站→夫子庙）,公交卡便宜；轮渡便捷；商业街可购物餐饮,改造后更美观,热闹; 有烟火气,小时候的味道; 十几年老店; 历史变迁感
,,,,定位明确; 路线清晰,交通便利; 取景地关闭影响体验,无法判断,无法判断,影视取景地联想
风景绝了; 美不胜收; 不热风景也美,,不算累; 走走歇歇,,路线清晰,适合所有人; 溜娃友好; 家庭出行方便,好看; 出片; 有设计感; 精致,放松; 浪漫; 有活力; 放松; 浪漫,历史感; 有故事; 有回忆
粉紫色; 短暂的,嘈杂,无法挪步的空间,,清晰的时间线和流程,公交卡90分钟内返程免费,晚霞视觉美感; 影像记录的价值,时空交错感; 流转的世界,怀旧记忆（2017年）; 时光流逝; 影像的意义
超级绝,,,,路线清晰（从中山码头到下关火车主题公园）,需要自行导航,好看; 出片,有惊喜感; 放松; 浪漫,历史联想（火车主题公园）
开阔; 对比强烈,,风大,,路线清晰,适合拍照打卡,有设计感; 协调,有氛围感; 活力,有历史感; 有文化意义
落日余晖,无法判断,吹风,战斧牛排（味觉）,路线清晰（沿江边步行）,功能完善（有餐饮服务）,别有一番风味,浪漫; 宁静,“去往日落的车票”具有象征意义
典雅大气; 装饰简单精美,,,,选址合理（水陆通衢/土地规模/区域发展）,建筑质量坚固; 历史保护完善,具有典型早期英国工业建筑特点; 装饰典雅大气; 历史感强,历史厚重感; 文化氛围浓,与《背影》文学关联; 孙中山奉安大典历史事件; 毛泽东途经记忆; 民国时期文化象征; 城市更新中的历史延续
阳光正好; 很壮观,,,,路线清晰; 方向感强,路径可达性良好; 设施配套基本完善,气派; 壮观; 有设计感,开阔; 有氛围感,有历史感; 有象征意义
真的像时光隧道; 展现工业辉煌,,,,路线清晰（从小行站3号口步行8分钟）,目前部分开放为菜市场，未来将作为社区活动中心和商业用途,有设计感; 精致; 协调,有氛围感; 有历史感; 独特,承载工业历史记忆; 时光旅行意象; 具有文化象征意义
,,,,,,,,
视觉震撼; 出片; 视野开阔; 气势磅礴,,,,路线清晰; 导向明确,船票便宜; 可刷公交卡; 轮渡分层设计合理; 设施齐全,复古氛围感强; 有设计感; 精致; 协调,浪漫; 文艺; 孤独; 有历史感,历史厚重感; 有故事; 有文化底蕴; 怀旧
平静宽阔,,,,无法判断,无法判断,无法判断,宁静/平和,与文学历史人物相关（朱自清）
显眼; 依次升高; 勾引悸动,,,,结构清晰; 空间引导性强,功能已停用; 失去实际交通作用,有设计感; 有象征意义; 协调/突兀（与单调江岸对比）,怀旧; 浪漫; 抑郁; 沉闷,承载梦想; 拘束与自由; 时代变迁; 有故事; 有回忆
,,,,,城市漫步是南京旅游的重要组成部分,,,
,,,,路线清晰（中山码头附近）,教育功能突出,,有探索感/新鲜感,对南京的情感依附
江上落日; 夕阳,,,,路线清晰（从中山码头到浦口码头）,交通不便; 周边没什么景点,江上落日很浪漫,匆忙但有诗意; 下班通勤场景,
,,太热,,路线清晰（从中山码头到浦口码头）,票价低廉; 发船时间规律; 运营时间长; 多次扩建更新,历史感强,具有浓厚的历史文化氛围,与孙中山灵柩迁移相关; 解放南京历史事件关联; 文化大革命影响记忆; 城市发展变迁象征
,,,,,适合举办开业活动和航拍,,商业氛围浓厚,作为南京滨江区域的新商业地标
撞色; 视野开阔; 正在观赏期,,省时省力; 无难度登顶,,路线清晰; 南门进出方便; 登顶路线多样,部分功能便利但有待完善; 电梯服务; 停车便利; 商业配套不足,有设计感; 复古撞色; 中式美学; 有艺术感,i人友好; 户外好时节; 适合亲子遛娃遛宠; 探索感强,老厂坊历史联想; 文化传承; 城市更新项目
,,,,路线清晰（提供明确交通方式）,交通便利（地铁直达）; 停车方便（有停车场）,,,
有氛围感,,,,,性价比高; 多功能使用（打光+道具）,有氛围感,有氛围感,
美丽; 现代摩登; 古色古香; 浪漫; 出片; 漂亮,鸽子声; 城市喧嚣,软糯（梅花糕）; 登高望远（紫金山）,食物香味; 书香,路线清晰（多个地点有明确指示）,地铁交通便捷; 设施齐全; 方便打卡,漂亮; 有设计感; 精致; 有历史感; 浪漫; 有文化底蕴,浪漫; 宁静; 有活力; 怀旧; 放松; 独特,历史记忆; 文化传承; 个人回忆; 城市象征
,,,,,,,,
,小孩喊叫声,天冷,,,,,安静/沉闷（相比往年）,生态变化感知; 生物行为观察
灯光璀璨; 超炫; 出片; 绝美; 文艺,,,,路线清晰（从市区到各景点）,轮渡价格实惠; 灯塔适合拍照; 自行车租赁方便,复古风格; 文艺气息; 网红灯塔; 扎哈设计未来感,浪漫; 文艺; 宁静; 休闲,民国风情; 影视取景地; 网红打卡点
非常出片,,,,路线清晰（从中山码头到浦口码头）,交通不便; 车多路小影响体验,非常出片; 将成为新打卡地,热闹; 有文化氛围,情深深雨蒙蒙取景地; 课文背影所在地; 有历史感
,,,,,,,,
,,,,,,,,
江景开阔,,骑行顺畅; 太爽,,路线清晰; 排队系统明确,设施实用; 非机动车通道设计良好,视觉体验好,轻松愉快,
很有氛围感,,,,无法判断,,有氛围感,有氛围感,无法判断
金辉映照; 岁月静好美学,,,,轮渡班次有明确时间安排,提供清晰的班次信息; 实际运营灵活调整,有设计感; 协调; 美,宁静/安详; 有文化氛围,历史感; 文化象征意义
开阔,,舒服; 吹吹江风; 踩着江沙,,路线清晰（地铁+公交可达）,方便（公共交通可达性好）,有设计感（玻璃栈道）; 美/漂亮（江景）,放松; 宁静; 有活力（户外氛围）,自然景观; 户外休闲
色彩斑斓; 开阔江景,,,,,适合拍照打卡; 提前规划路线,好看; 出片,浪漫; 放松,有历史感
淡淡工业风; 芦苇随风飘曳; 拍照打卡绝佳,,江风吹拂,,紧邻江边，位置清晰但不易找到,交通不便; 没有直达车; 自驾需路边停车,拍照打卡绝佳; 工业风独特; 有设计感,宁静; 有文化氛围; 有自然气息,历史铁路文化; 有故事; 有文化底蕴
,,,,,,,,
视野开阔,,舒服,,路线清晰,方便,有历史感; 有设计感,宁静; 放松,怀旧; 有故事
,,,,路线清晰（到达大桥公园南门）,临时关闭影响使用,,可能缺乏活力（因未开放）,长江大桥具有标志性/历史意义
,,,发臭的气味,,曾经教育质量优异；现在的网红化,过去的破旧落后 vs 当前的网红审美提升,从市井混乱到现代潮流,怀旧记忆；身份认同；历史变迁；社区文化传承
橘子海日落,,,,路线清晰,2块钱的浪漫,好看; 出片,浪漫,历史感
视野开阔,,,,标识清晰,功能完善; 设施齐全,自然之美,惊喜; 神秘感,生态保护意义
开阔; 有太阳; 有落日,,风大; 需要保暖,工业气味,路线清晰（可选择对岸减少步行距离）,厕所充足; 垃圾桶设置合理; 摆渡车服务有效率,工业风独特; 春天景色优美; 出片地点,有活力; 工业感强; 排队时稍显沉闷,历史感; 工业遗产; 文化价值
适合拍照,,,,路线清晰; 全程3公里; 路线图明确,轮渡价格低廉; 可用公交卡; 景点全免费,适合拍照,,文学联想（朱自清《背影》）
环境很好,,在江边吹风,食物香味,路线清晰（公交+轮渡）,支付宝可支付; 最后一趟时间明确,有岛上感觉; 环境悠闲,悠闲; 很好,
无直接描述，但隐含“可爱”、“有吸引力”,无,无,无,明确位置说明（三汊河、秦淮河入江口）,具有观赏功能；也作为摄影和宗教活动场所,被形容为‘长江的微笑天使’，具有美感和象征意义,自然生态感强；具宁静和谐氛围,环保象征意义；文化宗教活动关联
,,,,,,,,中国最早的火车轮渡; 亚洲首条铁路轮渡; 长江南北通道咽喉; 连接津浦线和京沪线; 历史意义重大
波光粼粼; 第一视角看江景落日,,缓缓吹过的江风,,路线清晰; 发船时刻表明确,轮渡服务便捷; 刷卡乘坐; 分层设计合理,浪漫; 盛大; 出片,浪漫; 放松,有生活气息; 有故事感
开阔江景; 出片,听风,骑行顺畅; 风大,,路线清晰（地铁+公交+步行）,交通便利; 设施基本完善,有历史感; 有设计感; 出片,放松; 浪漫; 有氛围感,怀旧; 有故事; 有历史感
令人回味咀嚼的记忆; 永不老去的青春影像,,跳下去又爬上去; 攀着上面，两脚再向上缩,,有明确的历史事件和空间叙述,作为重要交通枢纽的历史价值,国内最文艺的火车站之一; 民国历史风貌,浓缩了半部中国近代史; 有力见证,历史感; 文化底蕴; 记忆联想
最美; 蓝粉色天空; 治愈又浪漫,,,,,,治愈; 浪漫,浪漫; 放松,
,,走路很累,,路线清晰,交通便利; 无需门票,,,
美到,,,,位置清晰（位于长江大桥南堡公园旁）,新建成开放，具备亲水功能,美观; 有设计感,新颖; 吸引人,现代桥梁建设; 城市更新
,,,,,目前维修中（不可用）,,,有历史/教育意义; 有故事; 有象征意义
值得你来看一趟,,风大; 吹得头发狂飞,,需要从河边上走过去才能到达玻璃栈道,停车场未开放; 需要步行; 遛娃好地方,值得你来看一趟,有活力; 家庭友好,每个南京人都知道的地方
,,,,,,有设计感/普通,有氛围感; 怀旧,有历史感; 有故事; 熟悉; 有文化底蕴; 有象征意义
色彩斑斓; 光线柔和,,舒服; 温暖,,路线清晰,方便骑行; 适合休闲,好看; 浪漫; 安静,宁静; 放松; 浪漫,城市浪漫象征
巨晒无遮挡; 灰蒙蒙像工地; 波光粼粼; 胶片滤镜都省了; 美到窒息,,退潮后石头超滑; 巨晒无遮挡; 行走4.5公里导致疲劳,,路线清晰（导航指示明确）,性价比低的电梯服务; 无遮挡步行困难; 缺乏补给点; 步道和观景台设计合理,复古绿栏杆有历史感; 桥墩钢架有电影感; 晚霞绝美; 陈列馆设计普通; 桥体镀金美感强,怀疑人生（疲惫）; 震撼; 被问爆（社交价值高）; 电影感; 日落王者,60年代设计手稿的历史意义; 工地联想（阴天负面）; 复古时光机（怀旧）
好美; 辽阔; 👍,,,,视野辽阔,,好美; 👍,优美; 宁静,
风景真的很绝; 很好看,,,,亲水圆环容易找到,节假日大桥公园免费; 桥头堡收费合理,风景真的很绝; 气氛老到位了,浪漫; 有氛围感; 有活力,来南京必游景点
通透; 多元素组合美观,,,,,,有设计感; 协调,丰富; 有趣,
很好拍,,,,位置易找,适合拍照; 有多个楼层可供选择,好看; 有设计感,适合拍照打卡,无法判断
橘子海; 波光粼粼; 氛围感强; 决绝子,,,,路线清晰（从中山码头到玻璃栈道）,适合拍照、看日落、发呆、散步,出片; 有设计感; 漂亮; 氛围感强,浪漫; 放松; 有活力; 宁静,历史感; 文艺感; 有故事
夕阳晕红; 视野开阔,,微风吹拂脸颊,辣椒香; 冰糖甜味,路线清晰; 指示牌明确,免费开放; 渡轮花费低; 无需预约; 班次规律; 设施齐全,出片; 有设计感; 精致; 有历史感,浪漫; 放松; 有氛围感; 有活力,朱自清笔下的文学意象; 有历史故事; 有文化底蕴
,,,,,,,,
暖阳,,风大,,,,,,
,,,,路线清晰（但因导航误导导致错误）,导航误导；交通规则不明确或标志不清,,,
无敌的免费景点; 阳光明媚; 特别美; 清澈; 宽阔,,暖暖的午后阳光,,路线清晰（从中山码头沿滨江岸线一路向北）,不堵车不排队; 步行友好; 设施完善,特别美; 有设计感; 历史感强,惬意; 慢节奏; 休闲; 令人惊喜,历史变迁（废旧平台变广场、棚户区变主题园）; 有故事; 有文化底蕴
精美; 破败,,,,路线清晰（连接中山码头与浦口站）,功能未完全发挥（打造民国风情街计划停滞）,建筑精美（正面）；愈发破败（负面）,具有民国氛围感; 落寞,有历史感; 有文化底蕴; 有故事
特别出片,,,,,适合小情侣约会,特别出片; 很有氛围,浪漫; 安静,有历史感
斑驳墙面; 容易出片; 视野开阔,,微风轻拂,,路线清晰（中山码头-浦口码头轮渡）,免费开放; 交通便利; 设施齐全; 有儿童游乐设施,文艺风; 有设计感; 精致; 历史厚重感,宁静; 美好; 有氛围感; 有历史感; 文艺,文学意义; 历史故事; 个人回忆; 文化传承
真的像海; 海边靓照,,,,路线清晰,路线设计合理; 轮渡便宜实惠,好看; 出片; 有设计感,浪漫; 怀旧; 小众,怀旧氛围; 历史感
,,,,,,,,
,,,,路线清晰,步行道连续性好; 轮渡价格便宜实用,网红打卡地,,历史感; 文化展示
能看到大桥全貌; 民国建筑; 桥头堡雕像,涛涛江水声,,,路线清晰; 指示牌明确,全程步行最少; 花费低; 公交换乘方便,大桥壮观; 民国建筑精致,节奏慢; 心情好; 有历史感,朱自清《背影》联想; 民国时期历史感
,,,,,已失去功能，处于废弃或待拆除状态,具有历史沧桑感的视觉特征,怀旧; 沉闷; 变迁感,承载城市记忆; 具有历史意义; 见证城市发展
,,,咖啡香气,,商业配套丰富,,有氛围感,
尽显民国风情; 可以一观; 开阔,,沿着江边路散步,,路线清晰（沿江边路行走）,地方虽小但可游览; 有明确公交线路,尽显民国风情; 开阔江景; 治愈感,宁静; 有历史感; 治愈,民国历史联想; 历史遗迹感受
无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,有历史感; 有文化意义
灯光点亮后视觉效果佳,,,,路线清晰（地铁可达）,照明设施完善；交通便利（地铁直达）,出片；有纪念意义,具有历史感；庄重,具有个人成长象征意义；承载城市历史记忆
有意境,,,,,,有意境,,
美丽; 超美; 治愈; 惊艳; 满眼金色,,,咖啡香气,路线清晰（多个具体地点说明）,适合拍照; 免费公园; 有咖啡馆等配套设施,氛围感强; 出片; 治愈; 惊艳; 决绝子,浪漫; 治愈; 放松,南京之美; 小众特色; 文化地标
雄伟; 美好风光,火车行驶声,江风拂面,,路线清晰（沿铁路会议中心向西走到宝塔桥）,免费; 有停车场; 交通便利; 大桥公园不开放需绕行,雄伟; 美好风光; 有设计感,自然; 开阔; 有活力,历史感; 交通枢纽意义
橘红色的天空; 波光粼粼; 视野开阔,,风吹得很舒服,,路线清晰（沿永济大道走）,免费; 可以拍照; 有咖啡厅餐厅; 可停车,好看; 出片; 有设计感,浪漫; 放松; 怀旧,怀旧; 有回忆
,,,,,功能转换合理（火车变餐厅）,有设计感; 历史与现代结合,文艺; 有故事感,有历史感; 有文化底蕴
美到封神; 出片; 很美,,,,路线清晰; 地图导航方便,适合遛娃; 适合拍照; 适合休闲,有设计感; 精致; 文艺,浪漫; 有活力; 放松,类似青岛; 类似济州岛; 有历史感
适合拍胶片; 出片,,楼梯通行不便（需步行下楼）,,导航明确; 路线清晰,方便停车; 有楼梯连接; 有拍摄点,很出片; 适合拍胶片,浪漫; 文艺; 放松,与摄影相关; 有文艺感
灯光柔和,火车经过的声音,步行舒适,,路线清晰; 导航明确,停车场充足; 收费合理,出片; 有设计感,浪漫; 有活力,现代交通综合体的象征意义
,,,,,,,,
